dataset,split,conversation_id,turn_idx,emotion_top1,emotion_top1_score,p01,p05,p10,pi,cep,uiop,pop_mean_pct,genre_js,genre_entropy,year_decade_js,year_decade_entropy,mean_year,redundancy_new,redundancy_repeated,stereotype_label,stereotype_score_0,stereotype_score_1,emo_curiosity,emo_neutral,emo_confusion,emo_approval,emo_annoyance,emo_disapproval,emo_love,emo_admiration,emo_joy,emo_disappointment,emo_realization,emo_surprise,emo_excitement,emo_amusement,emo_desire,emo_optimism,emo_gratitude,emo_sadness,emo_fear,emo_disgust,emo_caring,emo_anger,emo_relief,emo_embarrassment,emo_nervousness,emo_remorse,emo_grief,emo_pride,rec_turn_order
redial,train,9111,7,curiosity,0.438,0.000,0.000,1.000,0.922,1.000,,0.922,0.372,1.099,0.517,0.000,1993.000,1,0,0,0.819,,0.438,0.429,0.418,0.008,,,,,,,,0.008,,,,,,,,,,,,,,,,,1
redial,train,9114,9,approval,0.868,1.000,1.000,1.000,0.992,,1.000,0.992,0.363,1.099,0.517,0.000,1991.000,1,0,0,0.616,,,0.108,,0.868,,,,0.013,,,0.019,,,,,0.010,,,,,,,,,,,,,0
redial,train,9115,13,neutral,0.946,0.000,1.000,1.000,0.987,,1.000,0.987,0.463,0.000,0.419,0.000,2004.000,1,0,1,,0.903,,0.946,,0.016,0.006,,,,,,0.005,,,0.009,,,,,,,,,,,,,,,0
redial,train,9115,19,disapproval,0.571,1.000,1.000,1.000,0.998,1.000,1.000,0.998,0.404,0.693,0.517,0.000,1998.000,1,0,1,,0.883,,0.487,,0.063,0.023,0.571,,,,,0.014,,,,,,,,,,,,,,,,,,1
redial,train,9115,21,caring,0.858,1.000,1.000,1.000,0.998,1.000,,0.998,0.404,0.693,0.517,0.000,1998.000,0,1,1,,0.933,,0.042,,0.052,,,,,,,,,,,,0.052,0.056,,,,0.858,,,,,,,,2
redial,train,9117,3,neutral,0.941,1.000,1.000,1.000,0.998,,,0.998,0.458,0.693,0.517,0.000,1990.000,1,0,0,0.782,,,0.941,,0.012,,,,,0.016,,0.009,,0.016,,,,,,,,,,,,,,,,0
redial,train,9117,5,neutral,0.782,1.000,1.000,1.000,0.998,1.000,1.000,0.998,0.458,0.693,0.517,0.000,1990.000,0,1,0,0.833,,,0.782,,,0.020,0.269,,,,0.036,0.019,,,,,,,,,,,,,,,,,,1
redial,train,9117,11,confusion,0.725,1.000,1.000,1.000,0.999,1.000,,0.999,0.407,0.693,0.517,0.000,1995.000,1,0,0,0.823,,0.368,0.092,0.725,,,,,,,,0.044,,,0.045,,,,,,,,,,,,,,,2
redial,train,9117,13,neutral,0.679,0.000,1.000,1.000,0.985,1.000,,0.985,0.463,0.000,0.517,0.000,1998.000,1,0,1,,0.551,,0.679,,0.154,,,,0.019,0.024,,0.047,,,,,,,,,,,,,,,,,,3
redial,train,9118,1,curiosity,0.740,0.000,0.000,1.000,0.913,,,0.913,0.473,1.099,0.320,0.000,2016.000,1,0,0,0.839,,0.740,0.169,0.108,0.019,,,0.045,,,,,,,,,,,,,,,,,,,,,,0
redial,train,9118,15,neutral,0.563,1.000,1.000,1.000,0.996,1.000,,0.996,0.410,1.386,0.419,0.000,2004.000,1,0,0,0.773,,,0.563,,0.192,,,,0.043,,,0.034,,0.027,,,,,,,,,,,,,,,,1
redial,train,9118,17,approval,0.569,0.000,0.000,1.000,0.905,1.000,1.000,0.905,0.526,0.693,0.419,0.000,2005.000,1,0,0,0.951,,,0.043,,0.569,,,0.541,0.130,0.017,,,,,,,,,,,,,,,,,,,,2
redial,train,9120,7,love,0.944,0.000,1.000,1.000,0.989,,0.000,0.989,0.463,1.099,0.419,0.000,2004.000,1,0,0,0.704,,,0.013,,0.029,,,0.944,0.066,0.017,,,,,,,,,,,,,,,,,,,,0
redial,train,9124,5,curiosity,0.613,0.000,1.000,1.000,0.975,,1.000,0.975,0.317,1.386,0.320,0.000,2017.000,1,0,0,0.903,,0.613,0.436,0.074,0.021,,,,0.007,,,,,,,,,,,,,,,,,,,,,0
redial,train,9124,11,approval,0.559,0.000,1.000,1.000,0.980,1.000,,0.980,0.437,1.099,0.546,0.000,1985.000,1,0,1,,0.658,,0.428,,0.559,,,,0.022,,,0.051,,,,,0.008,,,,,,,,,,,,,1
redial,train,9127,9,joy,0.749,1.000,1.000,1.000,0.993,,1.000,0.993,0.463,0.000,0.419,0.000,2007.000,1,0,0,0.552,,,,,0.080,,,,0.071,0.749,,,,0.035,0.446,,,,,,,,,,,,,,,0
redial,train,9129,19,approval,0.599,1.000,1.000,1.000,1.000,,,1.000,0.522,0.693,0.517,0.000,1995.000,1,0,0,0.748,,,0.189,,0.599,,,,,,,0.028,,,,,,,,,,0.035,,0.025,,,,,,0
redial,train,9133,5,neutral,0.968,1.000,1.000,1.000,0.996,,1.000,0.996,0.410,1.386,0.419,0.000,2004.000,1,0,0,0.799,,,0.968,,0.015,0.006,0.003,,,,,0.006,,,,,,,,,,,,,,,,,,0
redial,train,9133,11,gratitude,0.991,1.000,1.000,1.000,0.996,1.000,1.000,0.996,0.410,1.386,0.419,0.000,2004.000,0,1,0,0.883,,,0.007,,0.013,,,,0.009,,,,,,,,0.005,0.991,,,,,,,,,,,,1
redial,train,9134,3,joy,0.341,0.000,1.000,1.000,0.977,,,0.977,0.445,1.099,0.419,0.000,2003.000,1,0,0,0.723,,0.298,,,,,,,0.154,0.341,,,,0.097,0.294,,,,,,,,,,,,,,,0
redial,train,9134,9,gratitude,0.989,1.000,1.000,1.000,0.996,1.000,,0.996,0.497,1.386,0.419,0.000,2005.000,1,0,0,0.512,,,,,0.032,,,,0.303,,,,,0.009,,,0.027,0.989,,,,,,,,,,,,1
redial,train,9135,5,love,0.743,1.000,1.000,1.000,1.000,,1.000,1.000,0.372,1.099,0.517,0.000,1995.000,1,0,1,,0.620,,0.077,,0.235,,,0.743,0.039,,,0.027,,,,,,,,,,,,,,,,,,0
redial,train,9135,7,neutral,0.920,1.000,1.000,1.000,0.994,1.000,,0.995,0.406,1.550,0.419,0.000,2004.000,2,0,0,0.910,,,0.920,,0.034,,,,,,0.005,0.039,,,,,,,0.005,,,,,,,,,,,1
redial,train,9135,9,neutral,0.962,1.000,1.000,1.000,0.996,1.000,,0.996,0.530,1.386,0.419,0.000,2007.000,0,1,0,0.624,,,0.962,,0.020,0.006,,,0.003,,,0.007,,,,,,,,,,,,,,,,,,2
redial,train,9135,13,admiration,0.954,0.000,0.000,0.000,0.174,0.000,,0.174,0.649,0.000,0.581,0.000,1964.000,1,0,0,0.911,,,0.017,,0.038,,0.005,,0.954,,,,,,,,,0.009,,,,,,,,,,,,3
redial,train,9135,15,neutral,0.907,1.000,1.000,1.000,1.000,0.000,,1.000,0.372,1.099,0.517,0.000,1998.000,1,0,0,0.560,,,0.907,0.013,0.046,,,,,,,0.042,,,,,0.043,,,,,,,,,,,,,4
redial,train,9136,9,love,0.923,1.000,1.000,1.000,0.998,,,0.998,0.497,1.386,0.419,0.000,2009.000,1,0,0,0.712,,,0.020,,0.138,,,0.923,0.050,,,0.011,,,,,,,,,,,,,,,,,,0
redial,train,9137,3,excitement,0.469,1.000,1.000,1.000,1.000,,,1.000,0.423,0.693,0.517,0.000,1993.000,1,0,0,0.857,,0.040,0.169,,0.100,,,,,,,,,0.469,,0.071,,,,,,,,,,,,,,0
redial,train,9137,5,approval,0.647,0.000,1.000,1.000,0.973,1.000,1.000,0.973,0.483,1.099,0.320,0.000,2017.000,1,0,1,,0.598,,0.315,,0.647,,,,0.014,,,,,0.023,,,0.020,,,,,,,,,,,,,1
redial,train,9137,7,admiration,0.908,1.000,1.000,1.000,1.000,1.000,,1.000,0.372,1.099,0.517,0.000,1995.000,1,0,0,0.885,,,0.019,,0.192,,,,0.908,,,0.007,,,,,,0.010,,,,,,,,,,,,2
redial,train,9137,9,neutral,0.604,1.000,1.000,1.000,0.992,1.000,,0.992,0.423,0.693,0.419,0.000,2004.000,1,0,1,,0.532,,0.604,,0.020,,,,,,0.102,0.178,0.019,,,,,,,,,,,,,,,,,3
redial,train,9139,3,approval,0.718,0.000,0.000,1.000,0.928,,1.000,0.928,0.348,1.386,0.320,0.000,2011.000,1,0,1,,0.636,,0.059,,0.718,,,0.024,0.432,,,,,,,,0.022,,,,,,,,,,,,,0
redial,train,9139,5,confusion,0.483,0.000,0.000,0.000,0.848,0.000,,0.848,0.485,0.693,0.419,0.000,2009.000,1,0,0,0.767,,0.426,0.109,0.483,,,,,,,,,,,,,,,,0.410,,,,,,0.143,,,,1
redial,train,9139,7,fear,0.902,0.000,0.000,0.000,0.867,1.000,1.000,0.867,0.419,1.099,0.419,0.000,2006.000,1,0,0,0.867,,,0.029,,0.020,,,,,,,,,,,,,,0.024,0.902,,,,,,0.103,,,,2
redial,train,9139,9,gratitude,0.990,0.000,0.000,0.000,0.867,1.000,,0.867,0.419,1.099,0.419,0.000,2006.000,0,1,0,0.585,,,0.008,,0.012,,,,0.007,,,0.005,,,,,,0.990,,,,,,,,,,,,3
redial,train,9140,11,gratitude,0.989,0.000,0.000,1.000,0.905,,0.689,0.905,0.390,0.000,0.419,0.000,2006.000,1,0,0,0.658,,,0.008,,0.012,,,,0.006,,,0.005,,,,,,0.989,,,,,,,,,,,,0
redial,train,9141,7,admiration,0.809,1.000,1.000,1.000,0.999,,1.000,0.999,0.443,1.099,0.546,0.000,1982.000,1,0,0,0.815,,,0.047,,0.092,,0.238,,0.809,,0.036,,,,,,,,,,,,,,,,,,,0
redial,train,9141,9,neutral,0.871,1.000,1.000,1.000,0.991,1.000,1.000,0.991,0.443,1.099,0.419,0.000,2002.000,1,0,1,,0.613,,0.871,0.008,0.072,,,,,,,0.029,,,,,0.017,,,,,,,,,,,,,1
redial,train,9156,5,neutral,0.610,0.000,1.000,1.000,0.974,,,0.974,0.534,1.099,0.320,0.000,2017.000,1,0,0,0.775,,0.463,0.610,0.113,0.009,,,,,,,,0.010,,,,,,,,,,,,,,,,,0
redial,train,9156,9,admiration,0.800,0.000,1.000,1.000,0.962,1.000,,0.962,0.463,0.000,0.546,0.000,1982.000,1,0,1,,0.838,,0.045,,0.220,,0.008,,0.800,,,0.040,,,,,,,,,,,,,,,,,,1
redial,train,9156,11,gratitude,0.988,0.000,1.000,1.000,0.971,1.000,,0.971,0.463,0.000,0.546,0.000,1984.000,1,0,1,,0.891,,0.013,,0.014,,,,,,,0.008,,,,,0.006,0.988,,,,,,,,,,,,2
redial,train,9157,3,curiosity,0.635,1.000,1.000,1.000,1.000,,,1.000,0.410,1.386,0.517,0.000,1996.000,1,0,0,0.755,,0.635,0.408,0.112,0.011,,,,,,,,0.005,,,,,,,,,,,,,,,,,0
redial,train,9159,3,admiration,0.638,0.000,1.000,1.000,0.990,,,0.990,0.461,1.386,0.419,0.000,2007.000,1,0,0,0.553,,,0.116,,0.260,,,,0.638,0.012,,0.014,,,,,,,,,,,,,,,,,,0
redial,train,9159,5,approval,0.863,0.000,1.000,1.000,0.989,1.000,1.000,0.989,0.438,1.386,0.419,0.000,2004.000,1,0,0,0.769,,,0.081,,0.863,,,,0.011,,,0.040,,,,,0.023,,,,,,,,,,,,,1
redial,train,9159,7,neutral,0.543,0.000,1.000,1.000,0.973,1.000,,0.973,0.483,1.099,0.320,0.000,2017.000,1,0,1,,0.558,,0.543,,0.277,,,,,,,0.034,,,,0.080,0.103,,,,,,,,,,,,,2
redial,train,9160,9,admiration,0.845,1.000,1.000,1.000,0.997,,1.000,0.997,0.404,0.693,0.546,0.000,1989.000,1,0,1,,0.721,,0.009,,0.034,,,0.660,0.845,0.020,,,,,,,,,,,,,,,,,,,,0
redial,train,9162,11,admiration,0.908,0.000,0.000,0.000,0.844,,,0.844,0.463,1.099,0.320,0.000,2013.000,1,0,0,0.634,,,0.017,,0.105,,,,0.908,0.014,,,,,,,,0.017,,,,,,,,,,,,0
redial,train,9163,5,admiration,0.920,0.000,0.000,1.000,0.928,,,0.928,0.584,0.000,0.419,0.000,2007.000,1,0,1,,0.506,,0.031,,0.058,,,,0.920,,,0.006,,,,,,0.009,,,,,,,,,,,,0
redial,train,9163,7,neutral,0.403,0.000,0.000,1.000,0.928,1.000,1.000,0.928,0.584,0.000,0.419,0.000,2007.000,0,1,0,0.846,,0.046,0.403,,0.248,,,,,,,0.026,,0.119,,,,,,,,,,,,,,,,1
redial,train,9163,9,gratitude,0.991,1.000,1.000,1.000,0.997,1.000,1.000,0.997,0.425,1.099,0.517,0.000,1994.000,1,0,1,,0.558,,0.007,,0.013,,,,,,,0.007,,,,,0.008,0.991,,,,,,,,,,,,2
redial,train,9167,3,admiration,0.695,0.000,1.000,1.000,0.973,,1.000,0.973,0.483,1.099,0.320,0.000,2017.000,1,0,0,0.774,,,0.258,,0.134,,,,0.695,,,0.013,,,,,,0.007,,,,,,,,,,,,0
redial,train,9167,5,admiration,0.838,0.000,0.000,1.000,0.943,1.000,1.000,0.943,0.483,1.099,0.320,0.000,2017.000,1,0,1,,0.629,,,,0.036,,0.134,0.041,0.838,,0.145,,,,,,,,,,,,,,,,,,,1
redial,train,9167,9,admiration,0.836,0.500,1.000,1.000,0.973,1.000,1.000,0.978,0.373,1.550,0.294,0.693,1998.000,2,0,0,0.739,,,0.011,,0.039,,,0.620,0.836,0.014,,,,,,,,,,,,,,,,,,,,2
redial,train,9167,11,neutral,0.565,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.581,0.000,1964.000,1,0,1,,0.872,0.029,0.565,,0.125,,,,,,,,,0.054,,0.035,,,,,,,,,,,,,,3
redial,train,9169,5,neutral,0.930,0.000,1.000,1.000,0.975,,,0.975,0.470,0.637,0.320,0.000,2011.500,2,0,0,0.890,,,0.930,0.009,0.034,,,,,,,0.019,,,,,0.007,,,,,,,,,,,,,0
redial,train,9169,13,desire,0.546,0.000,0.000,0.000,0.873,0.000,,0.873,0.280,0.693,0.320,0.000,2017.000,1,0,0,0.792,,0.110,0.277,,0.018,0.012,,,,,,,,,,0.546,,,,,,,,,,,,,,1
redial,train,9170,3,approval,0.668,0.000,1.000,1.000,0.988,,,0.988,0.404,0.693,0.419,0.000,2005.000,1,0,0,0.714,,,0.279,,0.668,,,,0.009,,,0.015,,0.008,,,,,,,,,,,,,,,,0
redial,train,9170,7,admiration,0.938,1.000,1.000,1.000,0.997,1.000,,0.997,0.404,0.693,0.546,0.000,1989.000,1,0,0,0.810,,,0.016,,0.099,,,,0.938,0.024,,,,,0.015,,,,,,,,,,,,,,,1
redial,train,9170,11,gratitude,0.990,1.000,1.000,1.000,0.998,1.000,,0.998,0.250,1.099,0.517,0.000,1993.000,1,0,0,0.647,,,0.008,,0.012,,,,0.006,,,0.006,,,,,,0.990,,,,,,,,,,,,2
redial,train,9174,3,curiosity,0.506,0.500,1.000,1.000,0.991,,,0.991,0.465,0.637,0.435,0.693,1986.500,2,0,1,,0.635,0.506,0.235,0.141,0.129,,,,,,,0.014,,,,,,,,,,,,,,,,,,0
redial,train,9174,5,curiosity,0.624,0.500,1.000,1.000,0.992,1.000,,0.993,0.463,0.000,0.517,0.000,1995.500,2,0,1,,0.887,0.624,0.406,0.124,0.010,,,,,,,,0.005,,,,,,,,,,,,,,,,,1
redial,train,9174,7,amusement,0.729,0.000,1.000,1.000,0.977,1.000,0.000,0.977,0.404,0.693,0.419,0.000,2002.000,1,0,1,,0.840,,,,0.059,,0.100,,0.516,0.063,,,,,0.729,,,,,,,,,,,,,,,2
redial,train,9175,3,desire,0.726,0.000,1.000,1.000,0.961,,,0.961,0.584,0.000,0.320,0.000,2017.000,1,0,0,0.863,,,0.085,,0.058,,,,,,,,,0.038,,0.726,0.061,,,,,,,,,,,,,0
redial,train,9175,5,neutral,0.947,1.000,1.000,1.000,0.994,1.000,,0.994,0.281,1.609,0.320,0.000,2012.000,1,0,1,,0.509,,0.947,,0.011,0.006,,,,,,0.009,,0.016,,,,,,,,,,,,,,,,1
redial,train,9175,7,approval,0.454,0.000,1.000,1.000,0.975,1.000,1.000,0.975,0.494,1.386,0.320,0.000,2014.000,1,0,0,0.740,,,0.401,0.009,0.454,,,,0.034,,,0.078,,,,,,,,,,,,,,,,,,2
redial,train,9177,7,disapproval,0.685,0.000,1.000,1.000,0.970,,,0.968,0.344,1.040,0.320,0.000,2010.500,2,0,0,0.856,,,0.447,,0.016,0.022,0.685,,,,,0.014,,,,,,,,,,,,,,,,,,0
redial,train,9177,9,amusement,0.906,0.000,0.000,0.000,0.900,0.000,,0.900,0.463,0.000,0.320,0.000,2017.000,1,0,0,0.592,,,0.017,,0.012,,,,0.011,0.174,,,,,0.906,,,,,,,,,,,,,,,1
redial,train,9178,7,admiration,0.944,0.500,1.000,1.000,0.995,,,0.994,0.357,1.733,0.202,0.693,2009.500,2,0,1,,0.667,,0.023,,0.043,,,,0.944,,,,,,,,0.005,0.006,,,,,,,,,,,,0
redial,train,9182,3,curiosity,0.721,0.000,0.000,0.000,0.860,,,0.860,0.423,0.693,0.419,0.000,2008.000,1,0,1,,0.559,0.721,0.351,0.067,0.009,,,,,,,,,0.007,,,,,,,,,,,,,,,,0
redial,train,9182,7,approval,0.482,0.000,1.000,1.000,0.975,0.000,1.000,0.975,0.317,1.386,0.320,0.000,2017.000,1,0,0,0.724,,,0.385,,0.482,,,,0.035,,,0.127,,,,,0.020,,,,,,,,,,,,,1
redial,train,9187,5,admiration,0.942,1.000,1.000,1.000,0.998,,1.000,0.998,0.410,1.386,0.419,0.000,2002.000,1,0,0,0.729,,,0.019,,0.045,,,,0.942,,,,,,,,0.005,0.007,,,,,,,,,,,,0
redial,train,9190,7,admiration,0.674,0.500,0.500,0.500,0.932,,0.689,0.943,0.381,1.332,0.432,0.693,1989.500,2,0,0,0.792,,,0.033,,0.086,,,0.400,0.674,0.035,,,,,,,,,,,,,,,,,,,,0
redial,train,9192,5,neutral,0.724,1.000,1.000,1.000,0.999,,,0.999,0.377,0.693,0.517,0.000,1990.000,1,0,0,0.769,,,0.724,,,0.021,0.323,,,,0.038,0.024,,,,,,,,,,,,,,,,,,0
redial,train,9192,7,love,0.947,1.000,1.000,1.000,0.999,1.000,,0.999,0.377,0.693,0.517,0.000,1990.000,0,1,1,,0.818,,0.011,,0.019,,,0.947,0.036,0.017,,,,,,,,,,,,,,,,,,,,1
redial,train,9192,11,curiosity,0.624,1.000,1.000,1.000,0.997,1.000,,0.997,0.377,0.693,0.517,0.000,1992.500,1,1,1,,0.703,0.624,0.371,0.180,0.007,0.008,,,,,,,,,,,,,,,,,,,,,,,,2
redial,train,9192,15,admiration,0.796,1.000,1.000,1.000,0.996,1.000,,0.996,0.377,0.693,0.517,0.000,1995.000,0,1,1,,0.985,,0.009,,0.061,,,0.585,0.796,0.042,,,,,,,,,,,,,,,,,,,,3
redial,train,9193,5,admiration,0.561,0.000,0.000,1.000,0.937,,1.000,0.938,0.257,1.040,0.432,0.693,1990.000,2,0,1,,0.722,,0.261,,0.214,,,,0.561,,,0.011,,,,,0.005,,,,,,,,,,,,,0
redial,train,9193,7,neutral,0.945,0.000,0.000,1.000,0.932,1.000,1.000,0.932,0.404,0.693,0.546,0.000,1986.000,0,1,1,,0.719,0.005,0.945,,0.031,0.009,,,,,,0.008,,,,,,,,,,,,,,,,,,1
redial,train,9193,9,admiration,0.902,0.500,1.000,1.000,0.990,1.000,,0.988,0.396,1.055,0.361,0.693,1995.500,2,0,0,0.865,,,0.056,,0.089,,,,0.902,,,0.008,,,,,,0.011,,,,,,,,,,,,2
redial,train,9194,3,approval,0.479,0.000,1.000,1.000,0.969,,,0.969,0.352,0.693,0.320,0.000,2014.000,1,0,0,0.558,,,0.369,,0.479,,,,0.022,,,,,,,,0.012,0.028,,,,,,,,,,,,0
redial,train,9194,7,admiration,0.888,0.000,0.000,1.000,0.939,1.000,,0.939,0.352,0.693,0.320,0.000,2016.000,1,0,0,0.889,,,0.015,,0.172,,,0.063,0.888,0.020,,,,,,,,,,,,,,,,,,,,1
redial,train,9198,5,neutral,0.825,0.000,0.500,1.000,0.972,,0.000,0.968,0.419,1.560,0.202,0.693,2008.500,2,0,0,0.894,,,0.825,,0.076,,,,,,,0.014,,0.011,0.010,,,,,,,,,,,,,,,0
redial,train,9198,9,optimism,0.481,0.000,0.500,1.000,0.972,1.000,,0.968,0.419,1.560,0.202,0.693,2008.500,0,2,0,0.948,,,0.346,,0.331,,,,,,,,,,,0.019,0.481,,,,,0.013,,,,,,,,1
redial,train,9200,3,joy,0.874,0.000,0.000,0.000,0.000,,,0.000,0.390,0.000,0.667,0.000,1929.000,1,0,0,0.812,,,0.049,,0.070,,,,0.033,0.874,,,,,0.048,,,,,,,,,,,,,,,0
redial,train,9200,7,admiration,0.837,0.000,0.000,0.000,0.174,0.000,0.000,0.174,0.280,0.693,0.596,0.000,1952.000,1,0,0,0.684,,,0.018,,0.103,,,,0.837,0.194,,,,0.019,,,,,,,,,,,,,,,,1
redial,train,9200,9,neutral,0.685,0.000,0.000,0.000,0.304,0.000,0.000,0.304,0.630,0.000,0.517,0.000,1993.000,1,0,0,0.792,,,0.685,0.115,,,0.077,,,,0.035,0.127,,,,,,,,,,,,,,,,,,2
redial,train,9200,11,fear,0.677,0.000,0.000,0.000,0.304,1.000,0.689,0.304,0.630,0.000,0.517,0.000,1993.000,0,1,0,0.529,,,0.022,,,0.038,,,,,,,,,,,,,,0.677,0.184,,,,,0.028,,,,3
redial,train,9201,3,love,0.721,0.000,0.000,0.000,0.790,,,0.790,0.390,0.000,0.320,0.000,2016.000,1,0,0,0.631,,,0.036,,0.072,,,0.721,0.189,0.137,,,,,,,,,,,,,,,,,,,,0
redial,train,9201,7,love,0.953,0.000,0.000,1.000,0.916,0.000,1.000,0.916,0.280,0.693,0.320,0.000,2011.000,1,0,1,,0.912,,0.011,,0.020,,,0.953,0.030,0.015,,,,,,,,,,,,,,,,,,,,1
redial,train,9201,9,amusement,0.856,0.000,0.000,1.000,0.916,1.000,1.000,0.916,0.280,0.693,0.320,0.000,2011.000,0,1,0,0.701,,,0.015,,0.018,,,,0.045,0.356,,,,,0.856,,,,,,,,,,,,,,,2
redial,train,9205,3,love,0.647,1.000,1.000,1.000,0.997,,,0.997,0.253,2.025,0.320,0.000,2012.000,2,0,0,0.833,,,,,0.077,,,0.647,0.114,0.134,,,,0.081,,,,,,,,,,,,,,,,0
redial,train,9205,7,admiration,0.660,0.000,0.000,1.000,0.930,1.000,1.000,0.930,0.423,0.693,0.320,0.000,2011.000,1,0,0,0.879,,,0.207,,0.139,,,,0.660,,,0.015,,,,,,0.010,,,,,,,,,,,,1
redial,train,9205,9,desire,0.700,0.000,0.000,1.000,0.930,1.000,0.000,0.930,0.423,0.693,0.320,0.000,2011.000,0,1,0,0.844,,0.044,0.181,,0.018,,,,,,,,,,,0.700,0.021,,,,,,,,,,,,,2
redial,train,9206,5,remorse,0.801,0.000,1.000,1.000,0.971,,1.000,0.970,0.315,1.330,0.320,0.000,2016.500,2,0,0,0.899,,,0.029,,,,,,,,0.039,0.024,,,,,,,0.220,,,,,,,,0.801,,,0
redial,train,9206,7,curiosity,0.588,1.000,1.000,1.000,0.995,1.000,,0.995,0.362,1.099,0.320,0.000,2014.000,1,0,1,,0.549,0.588,0.406,0.208,0.007,0.008,,,,,,,,,,,,,,,,,,,,,,,,1
redial,train,9206,9,neutral,0.932,0.000,0.000,0.000,0.896,0.000,,0.896,0.345,1.099,0.320,0.000,2014.000,1,0,1,,0.583,,0.932,,0.043,0.006,,,0.003,,,0.029,,,,,,,,,,,,,,,,,,2
redial,train,9206,15,neutral,0.785,0.000,0.000,0.000,0.896,1.000,,0.896,0.345,1.099,0.320,0.000,2014.000,0,1,0,0.752,,0.247,0.785,0.174,0.012,0.007,,,,,,,,,,,,,,,,,,,,,,,,3
redial,train,9209,9,excitement,0.474,0.000,0.000,0.000,0.882,,0.000,0.882,0.356,0.693,0.320,0.000,2011.000,1,0,0,0.866,,0.058,0.085,,0.263,,,,0.062,,,,,0.474,,,,,,,,,,,,,,,,0
redial,train,9209,11,admiration,0.710,0.000,1.000,1.000,0.984,0.000,,0.984,0.390,0.000,0.419,0.000,2000.000,1,0,1,,0.746,,,,0.085,,,,0.710,0.036,,0.366,0.028,,,,,,,,,,,,,,,,,1
redial,train,9210,3,neutral,0.857,1.000,1.000,1.000,0.997,,1.000,0.997,0.463,0.000,0.546,0.000,1980.000,1,0,1,,0.708,,0.857,,0.017,0.016,0.178,,,,,0.013,,,,,,,,,,,,,,,,,,0
redial,train,9210,5,neutral,0.793,0.000,1.000,1.000,0.989,1.000,,0.989,0.463,0.000,0.419,0.000,2004.000,1,0,0,0.652,,,0.793,0.008,0.154,,,,,,,0.063,,,,,0.009,,,,,,,,,,,,,1
redial,train,9211,11,gratitude,0.991,1.000,1.000,1.000,1.000,,,1.000,0.519,0.693,0.546,0.000,1981.000,1,0,0,0.524,,,,,0.030,,,,0.245,,,0.006,,,,,0.008,0.991,,,,,,,,,,,,0
redial,train,9213,11,neutral,0.375,0.000,1.000,1.000,0.974,,,0.974,0.457,1.330,0.320,0.000,2017.000,2,0,0,0.637,,,0.375,,0.328,,,0.040,0.080,,,0.022,,,,,,,,,,,,,,,,,,0
redial,train,9214,1,disapproval,0.580,1.000,1.000,1.000,0.999,,,0.999,0.404,0.693,0.517,0.000,1990.000,1,0,1,,0.506,0.270,0.062,0.348,,,0.580,,,,0.090,,,,,,,,,,,,,,,,,,,0
redial,train,9214,3,admiration,0.864,1.000,1.000,1.000,0.994,1.000,,0.994,0.404,0.693,0.517,0.000,1999.000,1,0,0,0.803,,,0.028,,0.237,,,,0.864,0.010,,,,,,,,0.012,,,,,,,,,,,,1
redial,train,9214,5,joy,0.822,1.000,1.000,1.000,0.994,1.000,,0.994,0.404,0.693,0.517,0.000,1999.000,0,1,0,0.850,,,,,0.045,,,0.064,0.672,0.822,,,,,0.076,,,,,,,,,,,,,,,2
redial,train,9214,9,admiration,0.933,1.000,1.000,1.000,0.993,1.000,1.000,0.993,0.404,0.693,0.517,0.000,1998.000,1,0,1,,0.612,,0.018,,0.093,,,,0.933,0.008,,,,,,,,0.009,,,,,,,,,,,,3
redial,train,9214,11,gratitude,0.993,1.000,1.000,1.000,0.991,1.000,,0.991,0.404,0.693,0.419,0.000,2004.000,1,0,1,,0.591,,,,0.017,,,,0.008,,,0.007,,,,,0.010,0.993,,,,,,,,,,,,4
redial,train,9216,5,curiosity,0.639,1.000,1.000,1.000,0.994,,,0.994,0.404,0.693,0.517,0.000,1999.000,1,0,0,0.857,,0.639,0.348,0.230,,0.010,0.011,,,,,,,,,,,,,,,,,,,,,,,0
redial,train,9216,7,neutral,0.678,1.000,1.000,1.000,0.998,1.000,,0.998,0.250,1.099,0.517,0.000,1993.000,1,0,0,0.785,,,0.678,,0.023,0.025,0.422,,,,,0.015,,,,,,,,,,,,,,,,,,1
redial,train,9216,9,love,0.849,1.000,1.000,1.000,0.994,1.000,,0.994,0.404,0.693,0.517,0.000,1999.000,0,1,1,,0.661,,0.009,,0.035,,,0.849,0.624,0.017,,,,,,,,,,,,,,,,,,,,2
redial,train,9220,7,neutral,0.654,0.000,1.000,1.000,0.974,,1.000,0.974,0.497,1.386,0.320,0.000,2013.000,1,0,1,,0.985,,0.654,0.015,0.273,,,,,,,0.047,,,,,0.028,,,,,,,,,,,,,0
redial,train,9222,3,admiration,0.794,0.500,1.000,1.000,0.989,,1.000,0.986,0.483,1.099,0.202,0.693,2008.500,2,0,0,0.691,,,0.054,,0.069,,,0.310,0.794,0.010,,,,,,,,,,,,,,,,,,,,0
redial,train,9222,5,optimism,0.873,0.000,1.000,1.000,0.973,1.000,1.000,0.973,0.483,1.099,0.320,0.000,2017.000,0,1,1,,0.547,,0.073,,0.035,,,,0.014,,,,,,,0.181,0.873,,,,,,,,,,,,,1
